victim_age,offender_age,incident_hour,latitude,longitude,month_num,relationship_name,victim_sex,offender_sex,victim_ethnicity,offender_ethnicity,victim_race,offender_race,location_name,offense_name,offense_category_name,crime_against,ct_flag,hc_flag
43,63,15,-74.81,41.05,5,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Extortion/Blackmail,Stolen Property Offenses,Property,True,True
24,12,3,-75.26,41.07,4,Victim Was Other Family Member,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,Murder and Nonnegligent Manslaughter,Motor Vehicle Theft,Property,True,True
67,45,5,-74.72,41.14,8,Victim Was Stranger,M,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,All Other Larceny,Destruction/Damage/Vandalism of Property,Property,True,True
8,73,6,-74.4,39.39,5,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Robbery,Stolen Property Offenses,Property,False,True
87,68,5,-74.53,39.7,7,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,Impersonation,Larceny/Theft Offenses,Property,False,True
52,3,12,-75.17,39.11,10,Victim Was Parent,F,M,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Identity Theft,Extortion/Blackmail,Person,True,True
17,73,17,-74.32,40.14,9,Victim Was Other Family Member,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Theft From Motor Vehicle,Destruction/Damage/Vandalism of Property,Property,True,True
45,14,23,-75.11,39.34,11,Victim Was Spouse,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Identity Theft,Bribery,Person,True,True
34,62,2,-75.25,39.52,7,Victim Was Neighbor,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Stolen Property Offenses,Property,True,True
10,59,13,-75.41,39.56,1,Victim Was Sibling,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Cyberspace,False Pretenses/Swindle/Confidence Game,Extortion/Blackmail,Person,True,True
79,76,2,-75.05,39.62,4,Victim was Ex-Spouse,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Cyberspace,Murder and Nonnegligent Manslaughter,Kidnapping/Abduction,Person,True,True
1,99,3,-74.78,39.18,3,Victim Was Sibling,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Destruction/Damage/Vandalism of Property,Assault Offenses,Property,True,True
35,95,23,-75.02,41.09,4,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),M,F,Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories,Burglary/Breaking & Entering,Property,True,False
64,8,3,-74.56,39.17,8,Victim Was Boyfriend/Girlfriend,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Drug Store/Doctor's Office/Hospital,Sexual Assault With An Object,Fraud Offenses,Property,False,True
33,92,13,-74.32,39.38,10,Victim Was Parent,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Statutory Rape,Stolen Property Offenses,Person,True,True
32,20,18,-74.52,40.88,8,Victim Was Boyfriend/Girlfriend,F,M,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Hotel/Motel/Etc.,Aggravated Assault,Counterfeiting/Forgery,Person,False,True
79,15,15,-74.15,39.02,7,Victim Was Sibling,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,Theft From Motor Vehicle,Homicide Offenses,Person,True,True
92,43,17,-75.54,41.07,8,Victim Was Neighbor,M,M,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Rape,Motor Vehicle Theft,Person,True,True
57,31,11,-75.05,39.13,6,Victim Was Spouse,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Unknown,Residence/Home,Theft From Building,Stolen Property Offenses,Property,True,True
67,47,23,-75.19,40.94,11,Victim Was Sibling,M,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Sodomy,Homicide Offenses,Property,True,True
52,2,14,-74.76,39.79,7,Victim Was Spouse,M,M,Not Hispanic or Latino,Hispanic or Latino,Unknown,Black or African American,Cyberspace,Identity Theft,Destruction/Damage/Vandalism of Property,Person,True,True
31,36,10,-74.57,40.77,9,Victim Was Spouse,M,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Kidnapping/Abduction,Human Trafficking,Property,True,True
51,51,17,-74.11,40.34,10,Victim Was Spouse,M,F,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Cyberspace,Stolen Property Offenses,Human Trafficking,Person,True,True
49,3,3,-75.0,40.46,10,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Asian,School-Elementary/Secondary,False Pretenses/Swindle/Confidence Game,Kidnapping/Abduction,Person,True,True
53,28,23,-75.11,39.77,6,Victim Was Sibling,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Destruction/Damage/Vandalism of Property,Burglary/Breaking & Entering,Property,True,True
55,61,10,-74.39,39.13,7,Victim Was Sibling,F,F,Hispanic or Latino,Hispanic or Latino,White,White,School/College,Simple Assault,Burglary/Breaking & Entering,Property,True,True
66,67,10,-75.34,39.39,1,Victim Was Parent,F,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Stolen Property Offenses,Kidnapping/Abduction,Property,False,True
93,1,15,-74.21,40.95,7,Victim Was Stranger,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Intimidation,Arson,Property,False,False
90,29,22,-74.67,40.99,4,Victim Was Neighbor,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Purse-snatching,Human Trafficking,Property,True,True
16,34,11,-74.74,41.05,7,Victim Was Other Family Member,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Wire Fraud,Stolen Property Offenses,Person,True,False
80,55,3,-74.56,39.11,3,Victim Was Stranger,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Extortion/Blackmail,Stolen Property Offenses,Property,True,True
23,56,18,-74.27,40.68,11,Victim Was Neighbor,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Stolen Property Offenses,Sex Offenses,Person,True,True
100,85,5,-75.31,39.89,9,Victim Was Boyfriend/Girlfriend,M,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Shoplifting,Arson,Property,True,True
76,26,17,-74.46,39.21,4,Victim Was Child,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Extortion/Blackmail,Larceny/Theft Offenses,Person,False,True
36,16,7,-74.85,38.99,10,Victim Was Stranger,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Unknown,White,Residence/Home,Statutory Rape,Kidnapping/Abduction,Person,True,True
61,73,3,-75.02,39.36,12,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,M,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Extortion/Blackmail,Destruction/Damage/Vandalism of Property,Property,True,True
95,40,17,-74.83,40.24,6,Victim Was Spouse,M,F,Hispanic or Latino,Hispanic or Latino,Black or African American,Native Hawaiian or Other Pacific Islander,Highway/Road/Alley/Street/Sidewalk,Fondling,Extortion/Blackmail,Property,True,True
41,13,10,-74.48,39.36,7,Victim was Otherwise Known,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Drug Store/Doctor's Office/Hospital,Simple Assault,Human Trafficking,Property,True,True
5,94,15,-74.62,39.52,8,Victim Was Spouse,M,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Drug Store/Doctor's Office/Hospital,Statutory Rape,Destruction/Damage/Vandalism of Property,Property,True,False
39,57,4,-74.54,39.25,5,Victim Was Child,F,M,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Assault Offenses,Person,False,True
79,45,15,-75.21,39.47,7,Victim Was Spouse,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Identity Theft,Sex Offenses,Property,False,True
80,98,6,-74.31,40.0,2,Victim Was Acquaintance,F,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Kidnapping/Abduction,Larceny/Theft Offenses,Person,True,True
73,85,10,-74.25,40.07,8,Victim was Otherwise Known,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Asian,Residence/Home,Burglary/Breaking & Entering,Larceny/Theft Offenses,Person,True,True
54,31,2,-74.57,39.63,8,Victim Was Child,F,M,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Motor Vehicle Theft,Kidnapping/Abduction,Property,True,True
37,94,23,-74.03,40.09,10,Victim Was Stranger,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Wire Fraud,Embezzlement,Person,True,True
8,88,23,-74.95,40.08,2,Victim Was Parent,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Sodomy,Assault Offenses,Property,False,False
73,39,11,-74.96,40.19,8,Victim Was Parent,F,M,Hispanic or Latino,Hispanic or Latino,White,Unknown,Residence/Home,Motor Vehicle Theft,Assault Offenses,Person,True,False
11,64,5,-74.08,41.16,7,Relationship Unknown,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,School-Elementary/Secondary,Rape,Destruction/Damage/Vandalism of Property,Person,True,True
38,78,9,-74.58,40.14,6,Victim was Otherwise Known,M,M,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property,Burglary/Breaking & Entering,Property,True,True
10,60,0,-75.51,40.8,11,Victim Was Friend,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Sodomy,Robbery,Property,False,True
22,93,9,-75.25,39.83,3,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Wire Fraud,Destruction/Damage/Vandalism of Property,Property,True,True
6,77,2,-74.48,39.81,11,Victim Was Parent,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Purse-snatching,Arson,Property,True,True
47,64,13,-75.45,40.38,6,Victim Was Friend,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Burglary/Breaking & Entering,Stolen Property Offenses,Property,True,True
25,94,2,-75.07,40.75,5,Victim Was Sibling,F,M,Hispanic or Latino,Not Hispanic or Latino,Unknown,Black or African American,Residence/Home,Wire Fraud,Destruction/Damage/Vandalism of Property,Person,True,True
43,90,0,-75.23,40.13,9,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Fondling,Embezzlement,Property,False,True
64,69,7,-75.4,41.17,1,Victim was Otherwise Known,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Sodomy,Motor Vehicle Theft,Person,True,False
6,58,2,-74.2,41.26,6,Victim was Ex-Spouse,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Unknown,Residence/Home,Shoplifting,Extortion/Blackmail,Property,True,True
53,32,2,-74.61,41.26,2,Victim was Otherwise Known,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,False Pretenses/Swindle/Confidence Game,Kidnapping/Abduction,Property,True,True
82,57,12,-74.29,41.08,11,Victim Was Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Rape,Larceny/Theft Offenses,Person,True,True
58,1,18,-75.04,40.59,1,Victim Was Neighbor,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,False Pretenses/Swindle/Confidence Game,Homicide Offenses,Person,True,False
56,92,21,-74.22,40.91,8,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Asian,Black or African American,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories,Larceny/Theft Offenses,Property,True,True
67,56,9,-75.13,39.55,7,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),M,F,Not Hispanic or Latino,Hispanic or Latino,Asian,Black or African American,Cyberspace,Simple Assault,Motor Vehicle Theft,Property,True,True
47,59,16,-74.18,39.79,2,Victim Was Stranger,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Theft From Motor Vehicle,Embezzlement,Person,True,True
93,61,4,-74.24,38.98,8,Victim Was Acquaintance,F,F,Hispanic or Latino,Not Hispanic or Latino,American Indian or Alaska Native,Black or African American,Park/Playground,Intimidation,Sex Offenses,Person,True,True
67,45,6,-74.66,39.94,9,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Purse-snatching,Larceny/Theft Offenses,Property,True,True
65,82,7,-74.17,40.33,2,Victim Was Boyfriend/Girlfriend,M,F,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,All Other Larceny,Counterfeiting/Forgery,Property,True,True
15,91,22,-74.51,40.39,4,Victim was Ex-Spouse,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Robbery,Human Trafficking,Property,True,True
42,73,5,-74.34,41.18,9,Victim Was Neighbor,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Kidnapping/Abduction,Embezzlement,Person,True,False
68,1,18,-75.34,40.9,8,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,F,Not Hispanic or Latino,Not Hispanic or Latino,American Indian or Alaska Native,Black or African American,Highway/Road/Alley/Street/Sidewalk,Extortion/Blackmail,Sex Offenses,Property,True,False
21,58,6,-74.63,40.8,7,Victim Was Boyfriend/Girlfriend,F,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Counterfeiting/Forgery,Stolen Property Offenses,Property,False,True
87,52,4,-74.97,40.56,2,Relationship Unknown,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Asian,White,Parking/Drop Lot/Garage,Impersonation,Fraud Offenses,Property,False,False
82,7,8,-74.75,39.58,9,Victim Was Friend,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,All Other Larceny,Kidnapping/Abduction,Property,True,True
58,17,5,-74.11,41.06,4,Victim Was Other Family Member,F,F,Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories,Fraud Offenses,Property,False,True
5,61,21,-73.92,39.68,2,Relationship Unknown,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Intimidation,Stolen Property Offenses,Person,True,True
35,98,6,-74.85,39.26,6,Victim was Ex-Spouse,M,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Rape,Assault Offenses,Person,True,True
70,14,23,-74.8,40.06,7,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Stolen Property Offenses,Bribery,Property,False,True
18,74,14,-74.89,40.7,6,Victim Was Spouse,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Extortion/Blackmail,Kidnapping/Abduction,Property,True,True
24,53,14,-74.84,41.15,5,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Black or African American,Residence/Home,Kidnapping/Abduction,Robbery,Property,True,True
40,60,17,-74.51,40.13,7,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Motor Vehicle Theft,Fraud Offenses,Person,False,True
84,25,15,-73.97,39.45,5,Victim Was Sibling,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Murder and Nonnegligent Manslaughter,Sex Offenses,Property,False,True
44,54,23,-74.85,39.72,4,Victim Was Friend,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Shoplifting,Arson,Person,False,True
7,95,19,-74.04,39.02,5,Victim Was Neighbor,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Intimidation,Stolen Property Offenses,Person,False,True
40,84,22,-75.27,40.39,10,Victim Was Sibling,M,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Kidnapping/Abduction,Larceny/Theft Offenses,Property,True,True
71,70,22,-74.91,41.29,12,Relationship Unknown,F,F,Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Counterfeiting/Forgery,Assault Offenses,Property,True,True
51,67,16,-74.6,39.11,3,Victim Was Boyfriend/Girlfriend,M,F,Hispanic or Latino,Hispanic or Latino,American Indian or Alaska Native,Black or African American,Convenience Store,All Other Larceny,Larceny/Theft Offenses,Property,True,True
36,24,3,-75.39,41.18,11,Relationship Unknown,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Shoplifting,Extortion/Blackmail,Property,True,True
58,72,9,-74.3,39.67,9,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Robbery,Embezzlement,Person,False,True
